 Lat,Lon,Cat-0[Clim],Cat-0[ANLG],Cat-1[Clim],Cat-1[ANLG],Cat-2[Clim],Cat-2[ANLG],Cat-3[Clim],Cat-3[ANLG]
11.6,75.7,0.0217,0.0052,0.0018,0,0.0002,0,,
11.7,75.7,0.0241,0.0059,0.0024,0.0002,0.0003,0.0002,,
11.8,75.7,0.0271,0.0067,0.0026,0.0003,0.0003,0.0003,,
11.9,75.7,0.0291,0.0081,0.0027,0.0005,0.0004,0.0005,,
12,75.7,0.0321,0.0093,0.0031,0.0008,0.0005,0.0006,,
12.1,75.7,0.0342,0.0108,0.0037,0.0009,0.0006,0.0007,,
12.2,75.7,0.0359,0.0128,0.0038,0.0012,0.0006,0.0007,,
12.3,75.7,0.0367,0.0139,0.0037,0.002,0.0006,0.0012,,
12.4,75.7,0.037,0.0156,0.0038,0.0023,0.0006,0.0012,,
12.5,75.7,0.0362,0.0164,0.0038,0.0024,0.0006,0.0012,,
12.6,75.7,0.0349,0.017,0.0035,0.0029,0.0006,0.0011,,
12.7,75.7,0.0341,0.0164,0.0036,0.003,0.0007,0.0012,,
12.8,75.7,0.0323,0.0159,0.0035,0.003,0.0007,0.001,,
12.9,75.7,0.0302,0.0149,0.0034,0.0028,0.0006,0.001,,
13,75.7,0.0283,0.0133,0.0034,0.0025,0.0005,0.0008,,
13.1,75.7,0.0249,0.0116,0.0027,0.0021,0.0004,0.0007,,
13.2,75.7,0.0237,0.0099,0.0027,0.002,0.0003,0.0006,,
13.3,75.7,0.0207,0.0081,0.0022,0.0016,0.0003,0.0006,,
13.4,75.7,0.0188,0.0061,0.0018,0.0012,0.0002,0.0005,,
13.5,75.7,0.0172,0.0052,0.002,0.001,0.0002,0.0005,,
13.6,75.7,0.0146,0.0044,0.0016,0.0012,0.0002,0.0005,,
13.7,75.7,0.0123,0.0033,0.0014,0.0009,0.0001,0.0005,,
13.8,75.7,0.0095,0.0028,0.0009,0.0007,0,0.0005,,
13.9,75.7,0.0072,0.0024,0.0006,0.0007,0,0.0005,,
14,75.7,0.0052,0.0017,0.0003,0.0005,0,0.0002,,
14.1,75.7,0.0033,0.001,0.0003,0.0002,0,0.0001,,
14.2,75.7,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,75.7,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,75.7,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,75.7,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,75.7,0.0012,0.0004,0,0.0002,0,0.0001,,
14.7,75.7,0.0008,0.0002,0,0.0002,0,0.0001,,
14.8,75.7,0.0001,0.0001,0,0.0001,0,0.0001,,
9.6,75.8,0.0019,0.0016,0.0001,0.0001,0,0,,
9.7,75.8,0.0025,0.0012,0,0,0,0,,
9.8,75.8,0.0036,0.0032,0.0002,0,0,0,,
9.9,75.8,0.0054,0.0049,0.0002,0,0,0,,
10,75.8,0.0076,0.0058,0.0005,0,0,0,,
10.1,75.8,0.0068,0.0055,0.0005,0,0.0001,0,,
10.2,75.8,0.0095,0.0066,0.0007,0,0,0,,
10.3,75.8,0.0117,0.0077,0.001,0,0,0,,
10.4,75.8,0.0119,0.0068,0.0012,0,0,0,,
10.5,75.8,0.0126,0.0065,0.0012,0,0,0,,
10.6,75.8,0.0134,0.0063,0.0012,0,0,0,,
10.7,75.8,0.0128,0.0058,0.0012,0,0,0,,
10.8,75.8,0.0136,0.0046,0.0013,0,0.0001,0,,
10.9,75.8,0.0139,0.0036,0.0013,0,0.0001,0,,
11,75.8,0.0156,0.0035,0.0016,0,0.0001,0,,
11.1,75.8,0.0158,0.0027,0.001,0,0.0001,0,,
11.2,75.8,0.0159,0.0026,0.001,0,0.0001,0,,
11.3,75.8,0.0165,0.0025,0.0012,0,0.0002,0,,
11.4,75.8,0.0191,0.0032,0.0016,0,0.0002,0,,
11.5,75.8,0.021,0.0041,0.0016,0,0.0002,0,,
11.6,75.8,0.0228,0.0049,0.0017,0,0.0002,0,,
11.7,75.8,0.0251,0.0058,0.0021,0.0002,0.0002,0.0002,,
11.8,75.8,0.0269,0.0064,0.0023,0.0003,0.0002,0.0003,,
11.9,75.8,0.0293,0.0075,0.0027,0.0006,0.0003,0.0005,,
12,75.8,0.0313,0.0082,0.003,0.0007,0.0005,0.0005,,
12.1,75.8,0.0313,0.0091,0.003,0.0011,0.0005,0.0007,,
12.2,75.8,0.0323,0.0108,0.0033,0.0012,0.0005,0.0007,,
12.3,75.8,0.0326,0.0118,0.0035,0.0015,0.0004,0.0009,,
12.4,75.8,0.0328,0.0128,0.0035,0.002,0.0005,0.0011,,
12.5,75.8,0.0315,0.0137,0.0035,0.0021,0.0006,0.0011,,
12.6,75.8,0.0288,0.0135,0.0031,0.0022,0.0006,0.0009,,
12.7,75.8,0.0287,0.0139,0.0031,0.0023,0.0005,0.0008,,
12.8,75.8,0.0272,0.0128,0.003,0.0021,0.0006,0.0006,,
12.9,75.8,0.0244,0.0124,0.0028,0.0022,0.0005,0.0007,,
13,75.8,0.023,0.0109,0.0027,0.0017,0.0005,0.0006,,
13.1,75.8,0.0206,0.0092,0.0022,0.0015,0.0002,0.0004,,
13.2,75.8,0.0179,0.0081,0.002,0.0014,0.0002,0.0003,,
13.3,75.8,0.0154,0.0061,0.0018,0.0011,0.0002,0.0002,,
13.4,75.8,0.0129,0.0048,0.0013,0.0011,0.0002,0.0002,,
13.5,75.8,0.0115,0.0035,0.0014,0.0007,0.0002,0.0002,,
13.6,75.8,0.0093,0.0025,0.0011,0.0007,0.0002,0.0004,,
13.7,75.8,0.0063,0.0021,0.0007,0.0005,0,0.0003,,
13.8,75.8,0.0053,0.0016,0.0005,0.0004,0,0.0002,,
13.9,75.8,0.0035,0.0011,0.0002,0.0005,0,0.0002,,
14,75.8,0.002,0.0009,0.0001,0.0004,0,0.0002,,
14.1,75.8,0.0012,0.0006,0,0.0002,0,0.0001,,
14.2,75.8,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,75.8,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,75.8,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,75.8,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,75.8,0.0012,0.0004,0,0.0002,0,0.0001,,
14.7,75.8,0.0008,0.0002,0,0.0002,0,0.0001,,
14.8,75.8,0.0001,0.0001,0,0.0001,0,0.0001,,
9.1,75.9,0.0015,0.0008,0,0.0001,0,0,,
9.2,75.9,0.0008,0.0006,0,0,0,0,,
9.3,75.9,0.0035,0.0022,0.0001,0.0001,0,0,,
9.4,75.9,0.0053,0.0032,0.0001,0.0001,0,0,,
9.5,75.9,0.0057,0.0044,0.0003,0.0002,0,0,,
9.6,75.9,0.0081,0.0067,0.0002,0.0001,0,0,,
9.7,75.9,0.0115,0.0085,0.0003,0.0001,0,0,,
9.8,75.9,0.0128,0.0104,0.0006,0.0001,0.0001,0,,
9.9,75.9,0.0149,0.0114,0.0007,0.0001,0.0001,0,,
10,75.9,0.0151,0.0115,0.0009,0,0.0001,0,,
10.1,75.9,0.0153,0.0112,0.0012,0,0.0001,0,,
10.2,75.9,0.0164,0.0103,0.0011,0,0.0001,0,,
10.3,75.9,0.017,0.0097,0.0012,0,0.0001,0,,
10.4,75.9,0.0168,0.0088,0.0015,0,0.0001,0,,
10.5,75.9,0.0169,0.008,0.0016,0,0.0001,0,,
10.6,75.9,0.017,0.0074,0.0016,0,0.0001,0,,
10.7,75.9,0.0165,0.0059,0.0016,0,0.0001,0,,
10.8,75.9,0.0158,0.0049,0.0014,0,0.0001,0,,
10.9,75.9,0.016,0.004,0.0015,0,0.0002,0,,
11,75.9,0.0179,0.0038,0.0016,0,0.0002,0,,
11.1,75.9,0.0186,0.0032,0.0016,0,0.0002,0,,
11.2,75.9,0.0191,0.0027,0.0014,0,0.0001,0,,
11.3,75.9,0.0201,0.0026,0.0012,0,0.0002,0,,
11.4,75.9,0.0217,0.0029,0.0016,0,0.0002,0,,
11.5,75.9,0.0234,0.0033,0.0017,0,0.0002,0,,
11.6,75.9,0.0238,0.0039,0.0018,0.0001,0.0002,0.0001,,
11.7,75.9,0.0251,0.0049,0.0021,0.0002,0.0002,0.0002,,
11.8,75.9,0.026,0.0054,0.0021,0.0002,0.0002,0.0002,,
11.9,75.9,0.0268,0.0063,0.0023,0.0006,0.0003,0.0005,,
12,75.9,0.0275,0.007,0.0026,0.0008,0.0003,0.0005,,
12.1,75.9,0.0267,0.0075,0.0024,0.0011,0.0005,0.0007,,
12.2,75.9,0.0277,0.0089,0.0026,0.0013,0.0004,0.0008,,
12.3,75.9,0.0275,0.0098,0.0026,0.0015,0.0004,0.0009,,
12.4,75.9,0.0263,0.01,0.0029,0.0018,0.0004,0.001,,
12.5,75.9,0.0258,0.0108,0.0027,0.0018,0.0005,0.0009,,
12.6,75.9,0.0241,0.011,0.0022,0.002,0.0004,0.0007,,
12.7,75.9,0.0228,0.0109,0.0024,0.0021,0.0005,0.0007,,
12.8,75.9,0.0221,0.0107,0.0021,0.0018,0.0004,0.0005,,
12.9,75.9,0.0205,0.0109,0.0023,0.0017,0.0004,0.0005,,
13,75.9,0.0185,0.0092,0.0019,0.0016,0.0003,0.0003,,
13.1,75.9,0.0159,0.0077,0.0016,0.0013,0.0002,0.0003,,
13.2,75.9,0.0139,0.0067,0.0015,0.0012,0.0002,0.0003,,
13.3,75.9,0.0117,0.0047,0.0012,0.001,0.0002,0.0002,,
13.4,75.9,0.0095,0.0032,0.001,0.0009,0.0002,0.0002,,
13.5,75.9,0.0079,0.0027,0.0009,0.0006,0.0002,0.0002,,
13.6,75.9,0.0061,0.0014,0.0007,0.0004,0.0002,0.0002,,
13.7,75.9,0.0035,0.0013,0.0003,0.0004,0,0.0002,,
13.8,75.9,0.0024,0.0008,0.0001,0.0004,0,0.0002,,
13.9,75.9,0.0019,0.0008,0.0001,0.0003,0,0.0001,,
14,75.9,0.0012,0.0006,0,0.0002,0,0.0001,,
14.1,75.9,0.0012,0.0006,0,0.0002,0,0.0001,,
14.2,75.9,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,75.9,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,75.9,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,75.9,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,75.9,0.0012,0.0004,0,0.0002,0,0.0001,,
14.7,75.9,0.0008,0.0002,0,0.0002,0,0.0001,,
14.8,75.9,0.0001,0.0001,0,0.0001,0,0.0001,,
8.8,76,0.0015,0.0008,0,0.0001,0,0,,
8.9,76,0.0023,0.0014,0,0.0001,0,0,,
9,76,0.0054,0.0032,0.0001,0.0001,0,0,,
9.1,76,0.0071,0.0044,0,0.0002,0,0,,
9.2,76,0.0102,0.0069,0.0002,0.0002,0,0,,
9.3,76,0.0133,0.0092,0.0002,0.0002,0,0,,
9.4,76,0.0159,0.0118,0.0003,0.0005,0,0,,
9.5,76,0.0176,0.0132,0.0003,0.0002,0,0,,
9.6,76,0.0211,0.0164,0.0004,0.0002,0,0,,
9.7,76,0.0214,0.0174,0.0005,0.0002,0.0001,0,,
9.8,76,0.0223,0.0188,0.0008,0.0002,0.0001,0,,
9.9,76,0.0243,0.0193,0.0009,0.0001,0.0001,0,,
10,76,0.0265,0.0193,0.001,0.0001,0.0001,0,,
10.1,76,0.0239,0.0175,0.001,0,0.0001,0,,
10.2,76,0.023,0.0153,0.0014,0,0.0001,0,,
10.3,76,0.023,0.0134,0.0014,0,0.0001,0,,
10.4,76,0.0219,0.0108,0.0018,0,0.0002,0,,
10.5,76,0.0197,0.0086,0.0017,0,0.0002,0,,
10.6,76,0.0199,0.0079,0.0021,0,0.0001,0,,
10.7,76,0.0196,0.0066,0.0019,0,0.0001,0,,
10.8,76,0.0188,0.0051,0.0017,0,0.0002,0,,
10.9,76,0.0194,0.0044,0.0016,0,0.0002,0,,
11,76,0.021,0.0038,0.0018,0,0.0002,0,,
11.1,76,0.0209,0.0035,0.0016,0,0.0002,0,,
11.2,76,0.0218,0.0026,0.0015,0,0.0002,0,,
11.3,76,0.0219,0.0025,0.0013,0,0.0001,0,,
11.4,76,0.0235,0.0023,0.0015,0,0.0002,0,,
11.5,76,0.0241,0.0027,0.0014,0,0.0002,0,,
11.6,76,0.0241,0.0031,0.0016,0,0.0002,0,,
11.7,76,0.0243,0.0037,0.0018,0.0002,0.0002,0.0002,,
11.8,76,0.0235,0.004,0.0018,0.0002,0.0002,0.0002,,
11.9,76,0.0236,0.0044,0.0017,0.0003,0.0002,0.0002,,
12,76,0.0236,0.0047,0.0016,0.0006,0.0002,0.0003,,
12.1,76,0.0227,0.0058,0.0018,0.0008,0.0002,0.0005,,
12.2,76,0.0229,0.0068,0.0021,0.0012,0.0003,0.0007,,
12.3,76,0.022,0.0078,0.0019,0.0013,0.0002,0.0007,,
12.4,76,0.021,0.0077,0.0021,0.0015,0.0003,0.0007,,
12.5,76,0.0198,0.0085,0.0017,0.0017,0.0003,0.0008,,
12.6,76,0.0185,0.0085,0.002,0.0016,0.0003,0.0007,,
12.7,76,0.0177,0.0086,0.0016,0.0017,0.0003,0.0005,,
12.8,76,0.0173,0.0081,0.0016,0.0016,0.0003,0.0005,,
12.9,76,0.0157,0.0081,0.0017,0.0016,0.0003,0.0004,,
13,76,0.013,0.0069,0.0018,0.0012,0.0003,0.0003,,
13.1,76,0.0113,0.0059,0.0015,0.0011,0.0003,0.0002,,
13.2,76,0.0092,0.004,0.0012,0.0008,0.0002,0.0001,,
13.3,76,0.0063,0.0026,0.0007,0.0004,0.0002,0,,
13.4,76,0.0055,0.0015,0.0007,0.0001,0.0002,0,,
13.5,76,0.0041,0.0013,0.0004,0.0002,0.0002,0.0002,,
13.6,76,0.0027,0.001,0.0003,0.0002,0.0001,0.0001,,
13.7,76,0.001,0.0007,0,0,0,0,,
13.8,76,0.0012,0.0005,0,0.0001,0,0,,
13.9,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.1,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.2,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,76,0.0012,0.0006,0,0.0002,0,0.0001,,
14.7,76,0.0012,0.0004,0,0.0002,0,0.0001,,
14.8,76,0.0008,0.0002,0,0.0002,0,0.0001,,
14.9,76,0.0001,0.0001,0,0.0001,0,0.0001,,
8.7,76.1,0.003,0.0021,0.0001,0.0001,0,0,,
8.8,76.1,0.0072,0.0046,0.0002,0.0002,0,0,,
8.9,76.1,0.0096,0.0068,0.0001,0.0002,0,0,,
9,76.1,0.014,0.0094,0.0001,0.0002,0,0,,
9.1,76.1,0.0179,0.0126,0.0002,0.0007,0,0,,
9.2,76.1,0.0212,0.016,0.0003,0.0006,0,0,,
9.3,76.1,0.0277,0.0194,0.0003,0.0006,0,0,,
9.4,76.1,0.0309,0.0218,0.0003,0.0006,0,0,,
9.5,76.1,0.0336,0.0251,0.0006,0.0005,0,0,,
9.6,76.1,0.0353,0.0273,0.0006,0.0004,0,0,,
9.7,76.1,0.037,0.0273,0.0007,0.0004,0.0001,0,,
9.8,76.1,0.037,0.0279,0.0009,0.0002,0.0001,0,,
9.9,76.1,0.0366,0.0279,0.0012,0.0002,0.0001,0,,
10,76.1,0.0355,0.0257,0.0012,0.0001,0.0001,0,,
10.1,76.1,0.0322,0.023,0.0012,0,0.0001,0,,
10.2,76.1,0.0304,0.0207,0.0014,0,0.0001,0,,
10.3,76.1,0.0289,0.0173,0.0016,0,0.0001,0,,
10.4,76.1,0.0256,0.0141,0.0019,0,0.0002,0,,
10.5,76.1,0.0229,0.0098,0.002,0,0.0002,0,,
10.6,76.1,0.023,0.0084,0.0021,0,0.0001,0,,
10.7,76.1,0.0236,0.0073,0.0022,0,0.0001,0,,
10.8,76.1,0.023,0.0063,0.002,0,0.0001,0,,
10.9,76.1,0.0225,0.0049,0.0021,0,0.0002,0,,
11,76.1,0.0235,0.0038,0.002,0,0.0002,0,,
11.1,76.1,0.0231,0.0027,0.0016,0,0.0002,0,,
11.2,76.1,0.023,0.0025,0.0013,0,0.0002,0,,
11.3,76.1,0.0232,0.002,0.0013,0,0.0001,0,,
11.4,76.1,0.0235,0.0022,0.0014,0,0.0001,0,,
11.5,76.1,0.0229,0.002,0.0012,0,0.0001,0,,
11.6,76.1,0.0226,0.0025,0.0014,0.0001,0.0001,0.0001,,
11.7,76.1,0.0212,0.0024,0.0016,0.0002,0.0002,0.0002,,
11.8,76.1,0.0207,0.0029,0.0015,0.0002,0.0001,0.0002,,
11.9,76.1,0.0194,0.0035,0.0015,0.0002,0.0001,0.0002,,
12,76.1,0.0193,0.0037,0.0014,0.0004,0.0001,0.0002,,
12.1,76.1,0.0184,0.0042,0.0016,0.0005,0.0001,0.0002,,
12.2,76.1,0.0177,0.0049,0.0016,0.0007,0.0002,0.0003,,
12.3,76.1,0.0178,0.0059,0.0016,0.0012,0.0002,0.0007,,
12.4,76.1,0.0168,0.0065,0.0016,0.001,0.0002,0.0005,,
12.5,76.1,0.0152,0.0065,0.0016,0.0013,0.0002,0.0006,,
12.6,76.1,0.0147,0.0066,0.0014,0.0012,0.0002,0.0004,,
12.7,76.1,0.0131,0.0056,0.0014,0.0011,0.0002,0.0003,,
12.8,76.1,0.0125,0.0063,0.0012,0.0012,0.0002,0.0004,,
12.9,76.1,0.0104,0.0053,0.0012,0.0008,0.0002,0.0002,,
13,76.1,0.0082,0.0049,0.0009,0.001,0.0002,0.0002,,
13.1,76.1,0.0066,0.0035,0.0008,0.0006,0.0002,0.0002,,
13.2,76.1,0.0047,0.002,0.0006,0.0002,0.0002,0,,
13.3,76.1,0.003,0.0015,0.0002,0.0002,0.0001,0,,
13.4,76.1,0.0021,0.0009,0.0001,0.0001,0.0001,0,,
13.5,76.1,0.0009,0.0003,0.0001,0,0.0001,0,,
13.6,76.1,0.0001,0.0003,0,0,0,0,,
13.7,76.1,0.0001,0.0002,0,0,0,0,,
13.8,76.1,0.0004,0.0003,0,0,0,0,,
13.9,76.1,0.0012,0.0005,0,0.0001,0,0,,
14,76.1,0.0012,0.0006,0,0.0002,0,0.0001,,
14.1,76.1,0.0012,0.0006,0,0.0002,0,0.0001,,
14.2,76.1,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,76.1,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,76.1,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,76.1,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,76.1,0.0012,0.0004,0,0.0002,0,0.0001,,
14.7,76.1,0.0008,0.0002,0,0.0002,0,0.0001,,
14.8,76.1,0.0001,0.0001,0,0.0001,0,0.0001,,
8.5,76.2,0.0019,0.0007,0.0001,0,0,0,,
8.6,76.2,0.0052,0.0037,0.0002,0.0001,0,0,,
8.7,76.2,0.0095,0.0068,0.0002,0.0003,0,0,,
8.8,76.2,0.0158,0.0103,0.0002,0.0006,0,0,,
8.9,76.2,0.0205,0.0131,0.0003,0.0005,0,0,,
9,76.2,0.0256,0.0172,0.0005,0.0007,0,0,,
9.1,76.2,0.0305,0.0202,0.0005,0.0008,0,0,,
9.2,76.2,0.0349,0.0261,0.0006,0.0009,0,0,,
9.3,76.2,0.0421,0.0287,0.0006,0.0008,0,0,,
9.4,76.2,0.0469,0.0323,0.001,0.0007,0,0,,
9.5,76.2,0.0477,0.035,0.0007,0.0006,0,0,,
9.6,76.2,0.0511,0.0375,0.0008,0.0005,0,0,,
9.7,76.2,0.049,0.0374,0.0008,0.0005,0.0001,0,,
9.8,76.2,0.0479,0.0365,0.0011,0.0005,0.0001,0,,
9.9,76.2,0.0472,0.0342,0.0012,0.0002,0.0001,0,,
10,76.2,0.0463,0.0319,0.0012,0.0002,0.0001,0,,
10.1,76.2,0.0409,0.0274,0.0012,0.0001,0.0001,0,,
10.2,76.2,0.037,0.0251,0.0017,0.0001,0.0001,0,,
10.3,76.2,0.0337,0.0197,0.0016,0,0.0001,0,,
10.4,76.2,0.0317,0.0166,0.0021,0,0.0002,0,,
10.5,76.2,0.0273,0.0121,0.002,0,0.0002,0,,
10.6,76.2,0.0263,0.0095,0.0022,0,0.0001,0,,
10.7,76.2,0.0251,0.008,0.0024,0,0.0001,0,,
10.8,76.2,0.0247,0.0057,0.0021,0,0.0001,0,,
10.9,76.2,0.0241,0.0048,0.0021,0,0.0002,0,,
11,76.2,0.0244,0.004,0.0021,0,0.0002,0,,
11.1,76.2,0.0231,0.0029,0.0017,0,0.0002,0,,
11.2,76.2,0.0219,0.0021,0.0016,0,0.0002,0,,
11.3,76.2,0.0226,0.0016,0.0012,0,0.0001,0,,
11.4,76.2,0.0226,0.0018,0.0012,0,0.0001,0,,
11.5,76.2,0.0207,0.0016,0.0011,0,0.0001,0,,
11.6,76.2,0.0199,0.0016,0.0013,0,0.0001,0,,
11.7,76.2,0.0188,0.0021,0.0012,0.0002,0.0001,0.0002,,
11.8,76.2,0.0175,0.0023,0.0012,0.0002,0,0.0002,,
11.9,76.2,0.016,0.0026,0.0012,0.0002,0.0001,0.0002,,
12,76.2,0.0165,0.003,0.0014,0.0003,0.0001,0.0002,,
12.1,76.2,0.0165,0.0036,0.0014,0.0005,0.0001,0.0002,,
12.2,76.2,0.0151,0.0035,0.0013,0.0006,0.0002,0.0002,,
12.3,76.2,0.0148,0.0044,0.0015,0.0009,0.0002,0.0004,,
12.4,76.2,0.0136,0.0043,0.0014,0.0009,0.0002,0.0004,,
12.5,76.2,0.012,0.0044,0.0012,0.001,0.0002,0.0005,,
12.6,76.2,0.0119,0.0045,0.0013,0.0008,0.0002,0.0002,,
12.7,76.2,0.0103,0.0044,0.001,0.0008,0.0002,0.0002,,
12.8,76.2,0.0083,0.0037,0.0009,0.0009,0.0001,0.0002,,
12.9,76.2,0.0056,0.0032,0.0008,0.0006,0.0002,0.0002,,
13,76.2,0.004,0.002,0.0005,0.0004,0.0001,0.0002,,
13.1,76.2,0.003,0.0021,0.0003,0.0004,0,0.0002,,
13.2,76.2,0.0019,0.0005,0.0002,0.0001,0.0001,0,,
13.3,76.2,0.0001,0.0003,0,0,0,0,,
13.7,76.2,0.0001,0.0002,0,0,0,0,,
13.8,76.2,0.0004,0.0003,0,0,0,0,,
13.9,76.2,0.0012,0.0005,0,0.0001,0,0,,
14,76.2,0.0012,0.0006,0,0.0002,0,0.0001,,
14.1,76.2,0.0012,0.0006,0,0.0002,0,0.0001,,
14.2,76.2,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,76.2,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,76.2,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,76.2,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,76.2,0.0012,0.0004,0,0.0002,0,0.0001,,
14.7,76.2,0.0008,0.0002,0,0.0002,0,0.0001,,
14.8,76.2,0.0001,0.0001,0,0.0001,0,0.0001,,
8.3,76.3,0.0007,0.0006,0,0,0,0,,
8.4,76.3,0.0033,0.0019,0.0001,0,0,0,,
8.5,76.3,0.0064,0.0049,0.0001,0.0002,0,0,,
8.6,76.3,0.0117,0.0087,0.0002,0.0002,0,0,,
8.7,76.3,0.0174,0.0122,0.0004,0.0006,0,0,,
8.8,76.3,0.0234,0.016,0.0004,0.0006,0,0,,
8.9,76.3,0.0308,0.0216,0.0005,0.0007,0,0,,
9,76.3,0.0356,0.0259,0.0005,0.0008,0,0,,
9.1,76.3,0.0434,0.0319,0.0008,0.001,0,0,,
9.2,76.3,0.0486,0.0351,0.0008,0.0009,0,0,,
9.3,76.3,0.0552,0.0387,0.0011,0.0009,0.0001,0,,
9.4,76.3,0.06,0.0428,0.0011,0.0009,0,0,,
9.5,76.3,0.0621,0.0463,0.0012,0.0012,0,0,,
9.6,76.3,0.0617,0.0463,0.0012,0.0005,0.0001,0,,
9.7,76.3,0.0609,0.0459,0.0011,0.0006,0.0001,0,,
9.8,76.3,0.0587,0.0453,0.0014,0.0006,0.0001,0,,
9.9,76.3,0.0576,0.0427,0.0015,0.0002,0.0001,0,,
10,76.3,0.0542,0.0388,0.0013,0.0002,0.0001,0,,
10.1,76.3,0.0509,0.0338,0.0015,0.0002,0.0002,0,,
10.2,76.3,0.0448,0.0297,0.0015,0.0001,0.0002,0,,
10.3,76.3,0.0408,0.0249,0.0019,0.0001,0.0002,0,,
10.4,76.3,0.0363,0.0198,0.0021,0,0.0002,0,,
10.5,76.3,0.0327,0.0146,0.0024,0,0.0002,0,,
10.6,76.3,0.0301,0.0104,0.0026,0,0.0002,0,,
10.7,76.3,0.0286,0.0087,0.0025,0,0.0002,0,,
10.8,76.3,0.0263,0.0065,0.0022,0,0.0001,0,,
10.9,76.3,0.0249,0.0049,0.0021,0,0.0002,0,,
11,76.3,0.0241,0.0037,0.0018,0,0.0002,0,,
11.1,76.3,0.0223,0.0026,0.0016,0,0.0002,0,,
11.2,76.3,0.0207,0.0019,0.0014,0,0.0002,0,,
11.3,76.3,0.0192,0.0013,0.0011,0,0.0002,0,,
11.4,76.3,0.0192,0.001,0.0012,0,0.0001,0,,
11.5,76.3,0.0181,0.0012,0.001,0,0.0001,0,,
11.6,76.3,0.0164,0.0011,0.0008,0,0.0001,0,,
11.7,76.3,0.0154,0.0012,0.001,0.0001,0.0001,0.0001,,
11.8,76.3,0.0146,0.0014,0.0011,0.0002,0,0.0002,,
11.9,76.3,0.0133,0.0015,0.0012,0.0002,0.0001,0.0002,,
12,76.3,0.0141,0.0017,0.0012,0.0003,0.0001,0.0002,,
12.1,76.3,0.0133,0.0022,0.0011,0.0003,0.0001,0.0002,,
12.2,76.3,0.0122,0.0023,0.0012,0.0004,0.0002,0.0002,,
12.3,76.3,0.0113,0.0023,0.0011,0.0007,0.0002,0.0003,,
12.4,76.3,0.0101,0.003,0.001,0.0008,0.0002,0.0004,,
12.5,76.3,0.0095,0.0029,0.0009,0.0007,0.0002,0.0003,,
12.6,76.3,0.0087,0.0029,0.0009,0.0007,0.0002,0.0002,,
12.7,76.3,0.0067,0.0025,0.0007,0.0006,0.0002,0.0002,,
12.8,76.3,0.005,0.002,0.0006,0.0005,0.0001,0.0002,,
12.9,76.3,0.0032,0.0019,0.0003,0.0004,0.0001,0.0002,,
13,76.3,0.0019,0.0011,0.0002,0.0002,0.0001,0.0002,,
13.1,76.3,0.001,0.0003,0.0001,0.0002,0,0.0001,,
13.7,76.3,0.0001,0.0002,0,0,0,0,,
13.8,76.3,0.0004,0.0003,0,0,0,0,,
13.9,76.3,0.0012,0.0005,0,0.0001,0,0,,
14,76.3,0.0012,0.0006,0,0.0002,0,0.0001,,
14.1,76.3,0.0012,0.0006,0,0.0002,0,0.0001,,
14.2,76.3,0.0012,0.0006,0,0.0002,0,0.0001,,
14.3,76.3,0.0012,0.0006,0,0.0002,0,0.0001,,
14.4,76.3,0.0012,0.0006,0,0.0002,0,0.0001,,
14.5,76.3,0.0012,0.0006,0,0.0002,0,0.0001,,
14.6,76.3,0.0012,0.0004,0,0.0002,0,0.0001,,
14.7,76.3,0.0008,0.0002,0,0.0002,0,0.0001,,
14.8,76.3,0.0001,0.0001,0,0.0001,0,0.0001,,
8.2,76.4,0.0012,0.0012,0,0,0,0,,
8.3,76.4,0.0034,0.003,0,0,0,0,,
8.4,76.4,0.0081,0.0065,0.0002,0.0001,0,0,,
8.5,76.4,0.0117,0.0092,0.0002,0.0002,0,0,,
8.6,76.4,0.0201,0.015,0.0004,0.0005,0,0,,
8.7,76.4,0.0269,0.0197,0.0006,0.0009,0,0,,
